epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,68.1402,1.76543,3.01024,0.97752,0.29321,0.31564,0.22697,0.09635,1.78011,1.66268,1.00512,0.000415905,0.000415905,0.000415905
